Rk,Player,G,MP,eFG%,FT%,TRB,AST,STL,BLK,TOV,PTS,Player-additional
430,Andre Roberson,39,26.6,.562,.316,4.7,1.2,1.2,0.9,0.8,5.0,roberan03
431,Devin Robinson,1,13.0,.333,,5.0,0.0,1.0,0.0,0.0,2.0,robinde01
432,Glenn Robinson III,23,14.7,.506,.818,1.6,0.7,0.6,0.0,0.2,4.1,robingl02
433,Rajon Rondo,65,26.2,.518,.543,4.0,8.2,1.1,0.2,2.3,8.3,rondora01
434,Derrick Rose,25,16.8,.454,.870,1.4,1.5,0.3,0.2,1.4,8.4,rosede01
434,Derrick Rose,16,19.3,.462,.854,1.8,1.6,0.2,0.3,1.8,9.8,rosede01
434,Derrick Rose,9,12.4,.435,1.000,0.7,1.2,0.4,0.0,0.8,5.8,rosede01
435,Terrence Ross,24,25.0,.476,.750,3.0,1.6,1.1,0.5,1.2,8.7,rosste01
436,Terry Rozier,80,25.9,.491,.772,4.7,2.9,1.0,0.2,1.0,11.3,roziete01
437,Ricky Rubio,77,29.3,.476,.866,4.6,5.3,1.6,0.1,2.7,13.1,rubiori01
438,D'Angelo Russell,48,25.7,.481,.740,3.9,5.2,0.8,0.4,3.1,15.5,russeda01
439,Domantas Sabonis,74,24.5,.524,.750,7.7,2.0,0.5,0.4,1.9,11.6,sabondo01
440,JaKarr Sampson,22,15.6,.574,.625,3.5,0.4,0.4,1.0,0.4,4.7,sampsja02
441,Dario Šarić,78,29.6,.541,.860,6.7,2.6,0.7,0.3,1.9,14.6,saricda01
442,Tomáš Satoranský,73,22.5,.585,.781,3.2,3.9,0.7,0.2,1.1,7.2,satorto01
443,Dennis Schröder,67,31.0,.469,.849,3.1,6.2,1.1,0.1,2.7,19.4,schrode01
444,Mike Scott,76,18.5,.590,.658,3.3,1.1,0.3,0.1,1.0,8.8,scottmi01
445,Thabo Sefolosha,38,21.2,.558,.815,4.2,0.9,1.4,0.3,0.8,8.2,sefolth01
446,Wayne Selden,35,19.8,.522,.746,1.6,1.9,0.5,0.1,1.5,9.3,seldewa01
447,Ramon Sessions,28,14.0,.393,.772,1.4,2.8,0.5,0.1,1.1,4.9,sessira01
447,Ramon Sessions,13,12.8,.340,.800,1.4,2.1,0.5,0.1,1.2,3.7,sessira01
447,Ramon Sessions,15,15.0,.438,.762,1.3,3.3,0.5,0.1,1.0,5.9,sessira01
448,Iman Shumpert,14,19.7,.440,.733,2.9,1.2,0.6,0.3,1.1,4.4,shumpim01
449,Pascal Siakam,81,20.7,.537,.621,4.5,2.0,0.8,0.5,0.8,7.3,siakapa01
450,Xavier Silas,2,3.5,.000,,1.0,0.0,0.5,0.0,0.0,0.0,silasxa01
451,Ben Simmons,81,33.7,.545,.560,8.1,8.2,1.7,0.9,3.4,15.8,simmobe01
452,Jonathon Simmons,69,29.4,.511,.768,3.5,2.5,0.8,0.2,2.1,13.9,simmojo02
453,Kobi Simmons,32,20.1,.452,1.000,1.6,2.1,0.6,0.2,1.4,6.1,simmoko01
454,Kyle Singler,12,4.9,.381,.538,0.8,0.2,0.1,0.0,0.3,1.9,singlky01
455,Marcus Smart,54,29.9,.440,.729,3.5,4.8,1.3,0.4,2.4,10.2,smartma01
456,Dennis Smith Jr.,69,29.7,.446,.694,3.8,5.2,1.0,0.3,2.8,15.2,smithde03
457,Ish Smith,82,24.9,.507,.698,2.7,4.4,0.8,0.2,1.3,10.9,smithis01
458,J.R. Smith,80,28.1,.524,.696,2.9,1.8,0.9,0.1,1.0,8.3,smithjr01
459,Jason Smith,33,8.6,.409,.905,1.6,0.4,0.1,0.4,0.5,3.4,smithja02
460,Josh Smith,3,4.0,.250,,1.3,0.0,0.0,0.0,0.0,0.7,smithjo03
461,Tony Snell,75,27.4,.562,.792,1.9,1.3,0.6,0.4,0.5,6.9,snellto01
462,Marreese Speights,52,13.0,.519,.727,2.6,0.8,0.2,0.4,0.8,7.7,speigma01
463,Nik Stauskas,41,12.8,.519,.724,1.6,1.0,0.2,0.1,0.6,4.4,stausni01
463,Nik Stauskas,6,7.5,.250,1.000,0.2,0.2,0.7,0.0,0.7,0.7,stausni01
463,Nik Stauskas,35,13.7,.527,.704,1.8,1.1,0.1,0.1,0.6,5.1,stausni01
464,Lance Stephenson,82,22.6,.475,.661,5.2,2.9,0.6,0.2,1.6,9.2,stephla01
465,David Stockton,3,3.0,1.000,1.000,0.0,0.0,0.0,0.0,0.3,3.3,stockda01
466,Julyan Stone,23,7.6,.692,.500,1.3,1.1,0.2,0.1,0.3,0.8,stoneju01
467,Edmond Sumner,1,2.0,1.000,,1.0,0.0,0.0,0.0,0.0,2.0,sumneed01
468,Caleb Swanigan,27,7.0,.408,.667,2.0,0.5,0.2,0.1,0.7,2.3,swanica01
469,Jayson Tatum,80,30.5,.538,.826,5.0,1.6,1.0,0.7,1.4,13.9,tatumja01
470,Isaiah Taylor,67,17.4,.444,.702,1.4,3.1,0.5,0.1,1.3,6.6,taylois01
471,Jeff Teague,70,33.0,.499,.845,3.0,7.0,1.5,0.3,2.5,14.2,teaguje01
472,Marquis Teague,3,24.7,.281,.400,2.0,4.3,1.3,0.0,1.0,3.7,teaguma01
473,Mirza Teletović,10,15.9,.623,,2.3,1.0,0.4,0.1,0.7,7.1,teletmi01
474,Garrett Temple,65,24.8,.512,.769,2.3,1.9,0.9,0.4,1.2,8.4,templga01
475,Miloš Teodosić,45,25.2,.542,.848,2.8,4.6,0.5,0.1,2.2,9.5,teodomi01
476,Jason Terry,51,16.0,.513,.889,0.9,1.2,0.8,0.3,0.5,3.3,terryja01
477,Daniel Theis,63,14.9,.579,.753,4.3,0.9,0.5,0.8,0.9,5.3,theisda01
478,Isaiah Thomas,32,26.9,.438,.893,2.1,4.8,0.5,0.1,3.0,15.2,thomais02
478,Isaiah Thomas,15,27.1,.418,.868,2.1,4.5,0.6,0.1,2.7,14.7,thomais02
478,Isaiah Thomas,17,26.8,.456,.921,2.1,5.0,0.4,0.1,3.2,15.6,thomais02
479,Lance Thomas,73,18.5,.476,.830,2.4,0.6,0.4,0.2,0.5,4.1,thomala01
480,Klay Thompson,73,34.3,.585,.837,3.8,2.5,0.8,0.5,1.8,20.0,thompkl01
481,Tristan Thompson,53,20.2,.562,.544,6.6,0.6,0.3,0.3,0.7,5.8,thomptr01
482,Sindarius Thornwell,73,15.8,.479,.670,1.9,0.9,0.7,0.3,0.7,3.9,thornsi01
483,Anthony Tolliver,79,22.2,.632,.797,3.1,1.1,0.4,0.3,0.7,8.9,tollian01
484,Karl-Anthony Towns,82,35.6,.596,.858,12.3,2.4,0.8,1.4,1.9,21.3,townska01
485,P.J. Tucker,82,27.8,.520,.717,5.6,0.9,1.0,0.3,0.9,6.1,tuckepj01
486,Evan Turner,79,25.7,.484,.850,3.1,2.2,0.6,0.4,1.3,8.2,turneev01
487,Myles Turner,65,28.2,.523,.777,6.4,1.3,0.6,1.8,1.5,12.7,turnemy01
488,Ekpe Udoh,63,12.9,.500,.750,2.4,0.8,0.7,1.2,0.3,2.6,udohek01
489,Tyler Ulis,71,23.4,.426,.832,1.8,4.4,1.0,0.1,1.8,7.8,ulisty01
490,Jonas Valančiūnas,77,22.4,.590,.806,8.6,1.1,0.4,0.9,1.5,12.7,valanjo01
491,Denzel Valentine,77,27.2,.517,.745,5.1,3.2,0.8,0.1,1.3,10.2,valende01
492,Fred VanVleet,76,20.0,.525,.832,2.4,3.2,0.9,0.3,1.0,8.6,vanvlfr01
493,Rashad Vaughn,28,7.6,.536,.667,0.8,0.5,0.2,0.1,0.2,2.3,vaughra01
493,Rashad Vaughn,22,7.9,.550,.667,0.8,0.5,0.2,0.1,0.2,2.7,vaughra01
493,Rashad Vaughn,1,4.0,,,0.0,1.0,0.0,0.0,0.0,0.0,vaughra01
493,Rashad Vaughn,5,7.0,.417,,0.8,0.0,0.2,0.0,0.4,1.0,vaughra01
494,Noah Vonleh,54,16.2,.487,.621,5.8,0.6,0.4,0.3,0.6,4.9,vonleno01
494,Noah Vonleh,33,14.4,.500,.742,5.1,0.4,0.2,0.3,0.5,3.6,vonleno01
494,Noah Vonleh,21,19.0,.478,.481,6.9,1.0,0.6,0.3,0.8,6.9,vonleno01
495,Nikola Vučević,57,29.5,.513,.819,9.2,3.4,1.0,1.1,1.9,16.5,vucevni01
496,Dwyane Wade*,67,22.9,.462,.714,3.8,3.4,0.9,0.7,2.1,11.4,wadedw01
496,Dwyane Wade*,46,23.2,.482,.701,3.9,3.5,0.9,0.7,2.0,11.2,wadedw01
496,Dwyane Wade*,21,22.2,.427,.745,3.4,3.1,0.9,0.7,2.3,12.0,wadedw01
497,Dion Waiters,30,30.6,.461,.739,2.6,3.8,0.8,0.3,2.3,14.3,waitedi01
498,Kemba Walker,80,34.2,.516,.864,3.1,5.6,1.1,0.3,2.2,22.1,walkeke02
499,John Wall,41,34.4,.466,.726,3.7,9.6,1.4,1.1,3.9,19.4,walljo01
500,Tyrone Wallace,30,28.4,.466,.782,3.5,2.4,0.9,0.4,1.5,9.7,wallaty01
501,Derrick Walton,16,9.2,.460,1.000,1.0,1.0,0.4,0.2,0.1,1.8,waltode01
502,Jameel Warney,3,9.0,.583,.600,3.0,0.0,0.0,0.0,0.3,5.7,warneja01
503,T.J. Warren,65,33.0,.507,.757,5.1,1.3,1.0,0.6,1.3,19.6,warretj01
504,Travis Wear,17,13.4,.465,1.000,2.2,0.4,0.2,0.3,0.4,4.4,weartr01
505,James Webb III,10,12.0,.333,,2.4,0.4,0.1,0.0,0.4,1.6,webbja01
506,Briante Weber,18,13.2,.488,.800,1.9,1.2,1.0,0.3,0.8,2.8,weberbr01
506,Briante Weber,13,9.1,.500,1.000,1.4,1.0,0.8,0.2,0.5,2.0,weberbr01
506,Briante Weber,5,23.8,.476,.667,3.4,1.8,1.6,0.4,1.6,4.8,weberbr01
507,David West,73,13.7,.575,.759,3.3,1.9,0.6,1.0,1.1,6.8,westda01
508,Russell Westbrook,80,36.4,.477,.737,10.1,10.3,1.8,0.3,4.8,25.4,westbru01
509,Andrew White,15,13.9,.466,.250,2.3,0.4,0.2,0.1,0.5,4.6,whitean01
510,Derrick White,17,8.2,.606,.700,1.5,0.5,0.2,0.2,0.4,3.2,whitede01
511,Okaro White,6,13.3,.563,.667,1.8,0.3,0.2,0.2,0.2,3.3,whiteok01
512,Isaiah Whitehead,16,11.3,.506,.684,1.6,1.3,0.5,0.1,1.5,6.3,whiteis01
513,Hassan Whiteside,54,25.3,.542,.703,11.4,1.0,0.7,1.7,1.7,14.0,whiteha01
514,Andrew Wiggins,82,36.3,.481,.643,4.4,2.0,1.1,0.6,1.7,17.7,wiggian01
515,Jacob Wiley,5,6.6,.375,.500,2.2,0.4,0.2,0.0,0.0,0.8,wileyja01
516,Damien Wilkins,19,8.0,.385,.750,0.8,0.5,0.1,0.1,0.3,1.7,wilkida02
517,Alan Williams,5,14.0,.389,.667,4.4,1.6,1.0,0.2,1.4,4.0,willial03
518,C.J. Williams,38,18.6,.497,.813,1.5,1.1,0.8,0.3,0.5,5.5,willicj01
519,Derrick Williams,2,4.5,.250,,0.5,0.0,0.0,0.0,0.0,1.0,willide02
520,Lou Williams,79,32.8,.505,.880,2.5,5.3,1.1,0.2,3.0,22.6,willilo02
521,Marvin Williams,78,25.7,.570,.829,4.7,1.2,0.7,0.5,0.8,9.5,willima02
522,Matt Williams,3,3.7,.417,,0.3,0.0,0.0,0.0,0.3,1.7,willima05
523,Troy Williams,21,14.6,.518,.667,3.0,0.8,1.0,0.2,0.9,6.3,willitr02
523,Troy Williams,4,4.3,.222,.333,1.0,0.3,0.3,0.0,0.3,1.3,willitr02
523,Troy Williams,17,17.1,.545,.704,3.5,0.9,1.1,0.2,1.1,7.5,willitr02
524,D.J. Wilson,22,3.2,.625,.500,0.5,0.1,0.1,0.0,0.2,1.0,wilsodj01
525,Jamil Wilson,15,18.3,.636,.500,2.1,0.7,0.3,0.5,0.5,7.0,wilsoja02
526,Justise Winslow,68,24.7,.474,.635,5.4,2.2,0.8,0.5,1.1,7.8,winslju01
527,Jeff Withey,9,4.3,.438,.500,1.1,0.0,0.0,0.3,0.2,1.7,witheje01
528,Nate Wolters,5,3.8,.167,,0.4,0.2,0.0,0.0,0.0,0.4,woltena01
529,Brandan Wright,28,13.6,.578,.636,3.4,0.5,0.5,0.9,0.3,5.0,wrighbr03
529,Brandan Wright,27,13.6,.576,.636,3.4,0.5,0.5,0.9,0.3,5.0,wrighbr03
529,Brandan Wright,1,15.0,.667,,2.0,0.0,0.0,1.0,0.0,4.0,wrighbr03
530,Delon Wright,69,20.8,.530,.829,2.9,2.9,1.0,0.5,1.1,8.0,wrighde01
531,Guerschon Yabusele,33,7.1,.525,.682,1.6,0.5,0.1,0.2,0.4,2.4,yabusgu01
532,James Young,6,10.2,.464,.667,0.3,0.3,0.0,0.0,0.2,2.8,youngja01
533,Joe Young,53,10.5,.497,.759,1.2,0.7,0.3,0.0,0.5,3.9,youngjo01
534,Nick Young,80,17.4,.538,.862,1.6,0.5,0.5,0.1,0.5,7.3,youngni01
535,Thaddeus Young,81,32.2,.521,.598,6.3,1.9,1.7,0.4,1.3,11.8,youngth01
536,Cody Zeller,33,19.0,.551,.718,5.4,0.9,0.4,0.6,1.0,7.1,zelleco01
537,Tyler Zeller,66,16.8,.575,.722,4.6,0.7,0.2,0.5,0.7,6.7,zellety01
537,Tyler Zeller,42,16.7,.568,.667,4.6,0.7,0.2,0.5,0.8,7.1,zellety01
537,Tyler Zeller,24,16.9,.590,.895,4.6,0.8,0.3,0.6,0.5,5.9,zellety01
538,Paul Zipser,54,15.3,.425,.760,2.4,0.9,0.4,0.3,0.8,4.0,zipsepa01
539,Ante Žižić,32,6.7,.731,.724,1.9,0.2,0.1,0.4,0.3,3.7,zizican01
540,Ivica Zubac,43,9.5,.500,.765,2.9,0.6,0.2,0.3,0.6,3.7,zubaciv01
