Rk,Player,G,MP,eFG%,FT%,TRB,AST,STL,BLK,TOV,PTS,Player-additional
435,P.J. Tucker,81,27.6,.485,.774,5.8,1.2,1.4,0.2,0.8,6.7,tuckepj01
435,P.J. Tucker,57,28.5,.480,.792,6.0,1.3,1.5,0.2,0.9,7.0,tuckepj01
435,P.J. Tucker,24,25.4,.500,.688,5.4,1.1,1.3,0.2,0.6,5.8,tuckepj01
436,Evan Turner,65,25.5,.454,.825,3.8,3.2,0.8,0.4,1.5,9.0,turneev01
437,Myles Turner,81,31.4,.534,.809,7.3,1.3,0.9,2.1,1.3,14.5,turnemy01
438,Beno Udrih,39,14.4,.495,.941,1.5,3.4,0.3,0.0,0.9,5.8,udrihbe01
439,Tyler Ulis,61,18.4,.445,.775,1.6,3.7,0.8,0.1,1.3,7.3,ulisty01
440,Jarrod Uthoff,9,12.8,.461,.714,2.4,1.0,0.2,0.4,0.3,4.4,uthofja01
441,Jonas Valančiūnas,80,25.8,.558,.811,9.5,0.7,0.5,0.8,1.3,12.0,valanjo01
442,Denzel Valentine,57,17.1,.481,.778,2.6,1.1,0.5,0.1,0.9,5.1,valende01
443,Fred VanVleet,37,7.9,.401,.818,1.1,0.9,0.4,0.1,0.4,2.9,vanvlfr01
444,Anderson Varejão,14,6.6,.357,.727,1.9,0.7,0.2,0.2,0.6,1.3,varejan01
445,Greivis Vásquez,3,13.0,.313,.667,0.7,1.7,0.3,0.3,0.3,2.3,vasqugr01
446,Rashad Vaughn,41,11.2,.449,.400,1.2,0.6,0.5,0.2,0.3,3.5,vaughra01
447,Noah Vonleh,74,17.1,.494,.638,5.2,0.4,0.4,0.4,0.9,4.4,vonleno01
448,Nikola Vučević,75,28.8,.480,.669,10.4,2.8,1.0,1.0,1.6,14.6,vucevni01
449,Sasha Vujačić,42,9.7,.393,.708,1.4,1.2,0.3,0.0,0.4,3.0,vujacsa01
450,Dwyane Wade*,60,29.9,.457,.794,4.5,3.8,1.4,0.7,2.3,18.3,wadedw01
451,Dion Waiters,46,30.1,.488,.646,3.3,4.3,0.9,0.4,2.2,15.8,waitedi01
452,Kemba Walker,79,34.7,.527,.847,3.9,5.5,1.1,0.3,2.1,23.2,walkeke02
453,John Wall,78,36.4,.482,.801,4.2,10.7,2.0,0.6,4.1,23.1,walljo01
454,T.J. Warren,66,31.0,.511,.773,5.1,1.1,1.2,0.6,0.9,14.4,warretj01
455,C.J. Watson,62,16.3,.452,.864,1.4,1.8,0.7,0.0,0.8,4.5,watsocj01
456,Briante Weber,20,10.3,.425,.688,1.3,1.1,0.6,0.1,0.4,3.1,weberbr01
456,Briante Weber,7,6.6,.357,.667,0.6,0.7,0.4,0.1,0.4,1.7,weberbr01
456,Briante Weber,13,12.2,.446,.692,1.7,1.2,0.7,0.0,0.4,3.8,weberbr01
457,David West,68,12.6,.542,.768,3.0,2.2,0.6,0.7,1.1,4.6,westda01
458,Russell Westbrook,81,34.6,.476,.845,10.7,10.4,1.6,0.4,5.4,31.6,westbru01
459,Okaro White,35,13.5,.448,.909,2.3,0.6,0.3,0.3,0.5,2.8,whiteok01
460,Isaiah Whitehead,73,22.5,.445,.805,2.5,2.6,0.6,0.5,1.9,7.4,whiteis01
461,Hassan Whiteside,77,32.6,.557,.628,14.1,0.7,0.7,2.1,2.0,17.0,whiteha01
462,Andrew Wiggins,82,37.2,.484,.760,4.0,2.3,1.0,0.4,2.3,23.6,wiggian01
463,C.J. Wilcox,22,4.9,.306,1.000,0.5,0.5,0.1,0.0,0.3,1.0,wilcocj01
464,Alan Williams,47,15.1,.517,.625,6.2,0.5,0.6,0.7,0.8,7.4,willial03
465,Deron Williams,64,25.9,.509,.826,2.3,5.6,0.5,0.1,2.2,11.0,willide01
465,Deron Williams,40,29.3,.500,.821,2.6,6.9,0.6,0.1,2.5,13.1,willide01
465,Deron Williams,24,20.3,.537,.840,1.9,3.6,0.3,0.3,1.7,7.5,willide01
466,Derrick Williams,50,16.1,.504,.652,2.6,0.6,0.3,0.1,0.6,6.1,willide02
466,Derrick Williams,25,15.1,.427,.620,2.9,0.6,0.4,0.2,0.6,5.9,willide02
466,Derrick Williams,25,17.1,.603,.692,2.3,0.6,0.2,0.1,0.6,6.2,willide02
467,Lou Williams,81,24.6,.511,.880,2.5,3.0,1.0,0.2,2.0,17.5,willilo02
467,Lou Williams,58,24.2,.527,.884,2.3,3.2,1.1,0.2,2.1,18.6,willilo02
467,Lou Williams,23,25.7,.464,.867,3.0,2.4,0.7,0.4,1.7,14.9,willilo02
468,Marvin Williams,76,30.2,.510,.873,6.6,1.4,0.8,0.7,0.8,11.2,willima02
469,Reggie Williams,6,13.2,.457,.857,1.0,0.7,0.5,0.0,0.0,4.5,willire02
470,Troy Williams,30,18.6,.491,.656,2.3,0.8,0.9,0.3,1.1,6.2,willitr02
470,Troy Williams,24,17.4,.455,.600,1.9,0.8,1.0,0.4,1.1,5.3,willitr02
470,Troy Williams,6,23.2,.591,.857,4.0,1.0,0.5,0.2,1.0,9.7,willitr02
471,Kyle Wiltjer,14,3.1,.429,.500,0.7,0.1,0.2,0.1,0.4,0.9,wiltjky01
472,Justise Winslow,18,34.7,.371,.617,5.2,3.7,1.4,0.3,1.8,10.9,winslju01
473,Jeff Withey,51,8.5,.534,.750,2.4,0.1,0.3,0.6,0.3,2.9,witheje01
474,Christian Wood,13,8.2,.522,.733,2.2,0.2,0.2,0.5,0.5,2.7,woodch01
475,Metta World Peace,25,6.4,.346,.625,0.8,0.4,0.4,0.1,0.3,2.3,artesro01
476,Brandan Wright,28,16.0,.615,.657,2.8,0.5,0.4,0.7,0.4,6.8,wrighbr03
477,Delon Wright,27,16.5,.466,.764,1.8,2.1,1.0,0.4,0.9,5.6,wrighde01
478,James Young,29,7.6,.534,.667,0.9,0.1,0.3,0.1,0.1,2.3,youngja01
479,Joe Young,33,4.1,.396,.733,0.5,0.5,0.1,0.0,0.2,2.1,youngjo01
480,Nick Young,60,25.9,.564,.856,2.3,1.0,0.6,0.2,0.6,13.2,youngni01
481,Thaddeus Young,74,30.2,.560,.523,6.1,1.6,1.5,0.4,1.3,11.0,youngth01
482,Cody Zeller,62,27.8,.571,.679,6.5,1.6,1.0,0.9,1.0,10.3,zelleco01
483,Tyler Zeller,51,10.3,.494,.564,2.4,0.8,0.1,0.4,0.4,3.5,zellety01
484,Stephen Zimmerman,19,5.7,.323,.600,1.8,0.2,0.1,0.3,0.2,1.2,zimmest01
485,Paul Zipser,44,19.2,.473,.775,2.8,0.8,0.3,0.4,0.9,5.5,zipsepa01
486,Ivica Zubac,38,16.0,.529,.653,4.2,0.8,0.4,0.9,0.8,7.5,zubaciv01
